Genotype,Envir,Management,Row,Position,Fruit_number,R,P,Fruit_number_spats_residuals,Fruit_number_spats_geno_pred_values,Fruit_number_spats_adj_pheno
575,ITA_2018_1,1,3,112,15,3,112,2.75091329950336,11.8590693879422,14.6099826874455
575,ITA_2018_1,1,6,3,12,6,3,-1.03309620108891,11.8590693879422,10.8259731868532
577,ITA_2018_1,1,5,2,3,5,2,-1.8186003829032,4.95775685139326,3.13915646849007
577,ITA_2018_1,1,8,17,3,8,17,-4.94280780047805,4.95775685139326,0.0149490509152175
58,ITA_2018_1,1,12,31,1,12,31,-5.99096922939987,5.59738781220679,-0.393581417193086
582,ITA_2018_1,1,2,119,2,2,119,-3.76606313052144,7.44454107255432,3.67847794203288
584,ITA_2018_1,1,11,12,12,11,12,-2.12722823448125,12.4010598614204,10.2738316269392
584,ITA_2018_1,1,17,47,10,17,47,-1.63856656471157,12.4010598614204,10.7624932967088
584,ITA_2018_1,1,7,124,17,7,124,1.46226258267896,12.4010598614204,13.8633224440994
584,ITA_2018_1,1,3,124,17,3,124,4.50762279185159,12.4010598614204,16.908682653272
587,ITA_2018_1,1,13,22,2,13,22,-4.75313178869115,5.83258499177174,1.07945320308058
587,ITA_2018_1,1,18,39,7,18,39,2.56810421847163,5.83258499177174,8.40068921024337
587,ITA_2018_1,1,5,62,4,5,62,-3.52264538350765,5.83258499177174,2.30993960826408
592,ITA_2018_1,1,1,78,3,1,78,-3.86021209558905,7.36637706919677,3.50616497360773
6,ITA_2018_1,1,1,69,6,1,69,-1.61249981992251,7.81551240911998,6.20301258919747
6,ITA_2018_1,1,13,3,1,13,3,-8.48917343525706,7.81551240911998,-0.673661026137083
6,ITA_2018_1,1,4,80,20,4,80,10.6008153647673,7.81551240911998,18.4163277738872
6,ITA_2018_1,1,6,4,5,6,4,-3.81836825751966,7.81551240911998,3.99714415160032
601,ITA_2018_1,1,5,3,4,5,3,-2.90848688755705,6.98956213539155,4.0810752478345
601,ITA_2018_1,1,2,27,17,2,27,10.3540807180938,6.98956213539155,17.3436428534853
601,ITA_2018_1,1,9,85,2,9,85,-6.31409665856494,6.98956213539155,0.675465476826607
601,ITA_2018_1,1,2,69,2,2,69,-4.84165961167585,6.98956213539155,2.14790252371569
601,ITA_2018_1,1,9,76,8,9,76,-0.603925282975105,6.98956213539155,6.38563685241644
603,ITA_2018_1,1,9,117,5,9,117,-3.49289083897206,7.67133315570177,4.1784423167297
61,ITA_2018_1,1,4,62,6,4,62,-0.102972270724401,4.70107236289825,4.59810009217385
61,ITA_2018_1,1,6,113,3,6,113,-3.75322783753806,4.70107236289825,0.94784452536019
61,ITA_2018_1,1,14,35,6,14,35,0.301101823278753,4.70107236289825,5.00217418617701
61,ITA_2018_1,1,9,127,3,9,127,-2.2409353609006,4.70107236289825,2.46013700199765
61,ITA_2018_1,1,10,11,5,10,11,-1.27455239306513,4.70107236289825,3.42651996983313
639,ITA_2018_1,1,6,6,14,6,6,1.8889204965863,10.9299964951404,12.8189169917267
639,ITA_2018_1,1,1,102,8,1,102,-1.45673370732494,10.9299964951404,9.47326278781547
65,ITA_2018_1,1,2,41,11,2,41,-9.67457558458623,20.9117670859645,11.2371915013783
65,ITA_2018_1,1,11,30,28,11,30,5.58209001992043,20.9117670859645,26.493857105885
65,ITA_2018_1,1,1,6,23,1,6,3.51385927913152,20.9117670859645,24.4256263650961
65,ITA_2018_1,1,6,59,23,6,59,-0.462439487898266,20.9117670859645,20.4493275980663
65,ITA_2018_1,1,18,20,28,18,20,7.1950903918382,20.9117670859645,28.1068574778027
65,ITA_2018_1,1,3,64,27,3,64,4.86711348700272,20.9117670859645,25.7788805729673
65,ITA_2018_1,1,9,99,35,9,99,13.0583177047739,20.9117670859645,33.9700847907384
65,ITA_2018_1,1,16,29,16,16,29,-5.39190982524709,20.9117670859645,15.5198572607174
65,ITA_2018_1,1,7,52,12,7,52,-12.6307238134235,20.9117670859645,8.28104327254102
65,ITA_2018_1,1,8,73,34,8,73,10.0898479311536,20.9117670859645,31.0016150171181
65,ITA_2018_1,1,5,32,17,5,32,-5.24506839901306,20.9117670859645,15.6666986869515
65,ITA_2018_1,1,8,129,16,8,129,-6.7069384620061,20.9117670859645,14.2048286239584
65,ITA_2018_1,1,1,118,8,1,118,-10.8032077624367,20.9117670859645,10.1085593235278
65,ITA_2018_1,1,9,1,33,9,1,10.336033852099,20.9117670859645,31.2478009380635
65,ITA_2018_1,1,2,65,28,2,65,7.04056623705169,20.9117670859645,27.9523333230162
65,ITA_2018_1,1,14,41,23,14,41,1.65590288712218,20.9117670859645,22.5676699730867
65,ITA_2018_1,1,11,6,19,11,6,-3.67777853032992,20.9117670859645,17.2339885556346
65,ITA_2018_1,1,10,40,23,10,40,0.737618354838702,20.9117670859645,21.6493854408032
65,ITA_2018_1,1,9,19,25,9,19,2.02840845899701,20.9117670859645,22.9401755449615
65,ITA_2018_1,1,4,123,33,4,123,11.473409236582,20.9117670859645,32.3851763225465
65,ITA_2018_1,1,16,49,2,16,49,-18.5899762321591,20.9117670859645,2.3217908538054
65,ITA_2018_1,1,5,59,14,5,59,-8.61538046603774,20.9117670859645,12.2963866199268
65,ITA_2018_1,1,1,65,27,1,65,6.05645054105105,20.9117670859645,26.9682176270156
65,ITA_2018_1,1,3,103,34,3,103,12.4063063225115,20.9117670859645,33.318073408476
65,ITA_2018_1,1,15,7,21,15,7,-1.78773265370347,20.9117670859645,19.1240344322611
652,ITA_2018_1,1,5,50,1,5,50,-8.68461842162759,8.22882037871198,-0.455798042915605
652,ITA_2018_1,1,11,18,16,11,18,5.86322395989111,8.22882037871198,14.0920443386031
653,ITA_2018_1,1,9,45,2,9,45,-5.73115911723262,5.81308639652139,0.0819272792887693
66,ITA_2018_1,1,1,40,1,1,40,-5.2185092617318,6.23869665148108,1.02018738974928
662,ITA_2018_1,1,1,109,3,1,109,-1.06968163264741,5.89484692012429,4.82516528747688
662,ITA_2018_1,1,9,122,2,9,122,-4.56299649141773,5.89484692012429,1.33185042870656
67,ITA_2018_1,1,14,54,3,14,54,-1.39417630908423,4.2253457724223,2.83116946333807
67,ITA_2018_1,1,4,107,1,4,107,-4.29731763384938,4.2253457724223,-0.0719718614270892
67,ITA_2018_1,1,13,46,3,13,46,-1.95210734887549,4.2253457724223,2.27323842354681
670,ITA_2018_1,1,18,31,7,18,31,0.262294754894277,7.67786965862727,7.94016441352155
670,ITA_2018_1,1,14,24,4,14,24,-4.80131291345892,7.67786965862727,2.87655674516835
670,ITA_2018_1,1,9,88,5,9,88,-3.93817102720225,7.67786965862727,3.73969863142502
670,ITA_2018_1,1,2,22,9,2,22,2.36719572728943,7.67786965862727,10.0450653859167
670,ITA_2018_1,1,16,55,10,16,55,2.6249758726547,7.67786965862727,10.302845531282
673,ITA_2018_1,1,5,71,8,5,71,-2.18754039704213,8.62444019244946,6.43689979540733
673,ITA_2018_1,1,5,92,10,5,92,-0.157327857953893,8.62444019244946,8.46711233449556
676,ITA_2018_1,1,8,78,5,8,78,-6.69494568666662,9.02912938924348,2.33418370257686
676,ITA_2018_1,1,4,122,12,4,122,2.35392420812742,9.02912938924348,11.3830535973709
676,ITA_2018_1,1,17,3,13,17,3,2.48360355125869,9.02912938924348,11.5127329405022
678,ITA_2018_1,1,14,5,11,14,5,-5.62754724991612,15.0632847322055,9.43573748228934
678,ITA_2018_1,1,13,18,21,13,18,4.48751167614801,15.0632847322055,19.5507964083535
678,ITA_2018_1,1,8,7,25,8,7,7.06540465658479,15.0632847322055,22.1286893887902
678,ITA_2018_1,1,17,34,11,17,34,-3.63064268281508,15.0632847322055,11.4326420493904
678,ITA_2018_1,1,2,36,18,2,36,3.11602844015247,15.0632847322055,18.1793131723579
68,ITA_2018_1,1,12,38,15,12,38,3.98337986128952,9.62387655208109,13.6072564133706
68,ITA_2018_1,1,6,14,6,6,14,-5.04078848823777,9.62387655208109,4.58308806384332
68,ITA_2018_1,1,1,107,8,1,107,-0.0836331239238444,9.62387655208109,9.54024342815725
691,ITA_2018_1,1,5,107,13,5,107,0.520238035908053,11.0030980734061,11.5233361093142
697,ITA_2018_1,1,9,32,21,9,32,5.85108628952046,13.0093430649608,18.8604293544813
697,ITA_2018_1,1,18,30,13,18,30,0.829090773942763,13.0093430649608,13.8384338389036
697,ITA_2018_1,1,2,17,5,2,17,-7.04152893187588,13.0093430649608,5.96781413308491
697,ITA_2018_1,1,16,4,18,16,4,3.35017987725987,13.0093430649608,16.3595229422207
697,ITA_2018_1,1,13,25,14,13,25,-0.052057022817614,13.0093430649608,12.9572860421432
71,ITA_2018_1,1,1,63,25,1,63,10.4478989470019,14.3208602148686,24.7687591618705
71,ITA_2018_1,1,9,120,9,9,120,-5.93139845598009,14.3208602148686,8.38946175888853
72,ITA_2018_1,1,14,29,4,14,29,-2.14613761968273,5.27177477108683,3.12563715140411
72,ITA_2018_1,1,9,86,4,9,86,-2.68373830306675,5.27177477108683,2.58803646802008
72,ITA_2018_1,1,18,1,6,18,1,-0.198419677603631,5.27177477108683,5.0733550934832
72,ITA_2018_1,1,18,12,4,18,12,-1.54850164231161,5.27177477108683,3.72327312877523
72,ITA_2018_1,1,2,118,4,2,118,0.193625343018717,5.27177477108683,5.46540011410555
722,ITA_2018_1,1,6,128,5,6,128,-4.76589329929416,7.99968079012077,3.23378749082661
722,ITA_2018_1,1,5,60,9,5,60,-0.767509934988313,7.99968079012077,7.23217085513245
722,ITA_2018_1,1,13,34,13,13,34,4.3482563607364,7.99968079012077,12.3479371508572
722,ITA_2018_1,1,18,36,5,18,36,-1.91224746275154,7.99968079012077,6.08743332736922
737,ITA_2018_1,1,14,18,13,14,18,0.938281930303827,10.4994485244877,11.4377304547915
737,ITA_2018_1,1,10,55,11,10,55,-0.904806928943083,10.4994485244877,9.5946415955446
737,ITA_2018_1,1,9,87,15,9,87,3.18959104099802,10.4994485244877,13.6890395654857
737,ITA_2018_1,1,18,34,6,18,34,-3.30947661387336,10.4994485244877,7.18997191061433
739,ITA_2018_1,1,6,130,19,6,130,-0.696141593877332,17.9929417277061,17.2968001338287
739,ITA_2018_1,1,18,8,20,18,8,1.31725801947679,17.9929417277061,19.3101997471828
739,ITA_2018_1,1,1,79,20,1,79,2.32660136823812,17.9929417277061,20.3195430959442
739,ITA_2018_1,1,5,49,20,5,49,0.436289745316618,17.9929417277061,18.4292314730227
739,ITA_2018_1,1,3,2,20,3,2,2.834853059763,17.9929417277061,20.8277947874691
739,ITA_2018_1,1,1,64,20,1,64,2.02022808258995,17.9929417277061,20.013169810296
739,ITA_2018_1,1,1,75,20,1,75,2.38146653710343,17.9929417277061,20.3744082648095
739,ITA_2018_1,1,5,21,20,5,21,1.20819876204155,17.9929417277061,19.2011404897476
739,ITA_2018_1,1,5,72,20,5,72,0.27828726171521,17.9929417277061,18.2712289894213
739,ITA_2018_1,1,9,111,20,9,111,1.17487506829594,17.9929417277061,19.167816796002
739,ITA_2018_1,1,5,4,2,5,4,-15.7498121328035,17.9929417277061,2.24312959490258
739,ITA_2018_1,1,1,18,20,1,18,2.56221839306921,17.9929417277061,20.5551601207753
739,ITA_2018_1,1,2,84,20,2,84,2.24241322048841,17.9929417277061,20.2353549481945
739,ITA_2018_1,1,11,35,20,11,35,0.310743885363344,17.9929417277061,18.3036856130694
739,ITA_2018_1,1,4,104,20,4,104,0.939799891630539,17.9929417277061,18.9327416193366
739,ITA_2018_1,1,10,37,20,10,37,0.609076044053964,17.9929417277061,18.60201777176
739,ITA_2018_1,1,11,36,20,11,36,0.490248656876535,17.9929417277061,18.4831903845826
739,ITA_2018_1,1,3,20,20,3,20,1.81415156162949,17.9929417277061,19.8070932893356
739,ITA_2018_1,1,2,63,20,2,63,1.77884732806558,17.9929417277061,19.7717890557716
739,ITA_2018_1,1,8,1,20,8,1,-0.525855894166853,17.9929417277061,17.4670858335392
739,ITA_2018_1,1,16,24,20,16,24,1.20703673461868,17.9929417277061,19.1999784623247
739,ITA_2018_1,1,7,27,20,7,27,-1.83026564459389,17.9929417277061,16.1626760831122
739,ITA_2018_1,1,9,119,20,9,119,1.30432880385241,17.9929417277061,19.2972705315585
739,ITA_2018_1,1,14,17,20,14,17,0.504695387785457,17.9929417277061,18.4976371154915
74,ITA_2018_1,1,13,5,11,13,5,2.62178096952926,7.02764572097069,9.64942669049995
74,ITA_2018_1,1,7,51,5,7,51,-5.84436020946882,7.02764572097069,1.18328551150188
74,ITA_2018_1,1,1,116,4,1,116,-1.04563659780126,7.02764572097069,5.98200912316943
740,ITA_2018_1,1,2,90,3,2,90,-3.82091893871126,7.39658865592647,3.57566971721521
740,ITA_2018_1,1,13,54,7,13,54,-0.659730959210104,7.39658865592647,6.73685769671637
740,ITA_2018_1,1,12,54,5,12,54,-3.35334514566335,7.39658865592647,4.04324351026312
740,ITA_2018_1,1,16,7,19,16,7,9.788070326439,7.39658865592647,17.1846589823655
740,ITA_2018_1,1,6,54,6,6,54,-3.91652148533477,7.39658865592647,3.4800671705917
740,ITA_2018_1,1,10,14,7,10,14,-1.86137587338757,7.39658865592647,5.5352127825389
743,ITA_2018_1,1,18,17,15,18,17,3.89101991784632,10.9912578494629,14.8822777673092
743,ITA_2018_1,1,2,126,6,2,126,-2.97836635422138,10.9912578494629,8.01289149524155
743,ITA_2018_1,1,9,15,22,9,15,9.01245672468575,10.9912578494629,20.0037145741487
743,ITA_2018_1,1,2,35,20,2,35,9.05835363176782,10.9912578494629,20.0496114812307
743,ITA_2018_1,1,9,21,6,9,21,-7.02292937426789,10.9912578494629,3.96832847519503
743,ITA_2018_1,1,13,14,20,13,14,7.79754820182844,10.9912578494629,18.7888060512914
743,ITA_2018_1,1,5,64,2,5,64,-10.6926507659513,10.9912578494629,0.298607083511625
743,ITA_2018_1,1,7,82,12,7,82,-2.62973014497204,10.9912578494629,8.36152770449088
743,ITA_2018_1,1,16,2,7,16,2,-5.92972541462658,10.9912578494629,5.06153243483634
748,ITA_2018_1,1,9,48,7,9,48,-1.99689501521428,6.98420377693804,4.98730876172376
748,ITA_2018_1,1,2,26,4,2,26,-2.32364687922151,6.98420377693804,4.66055689771653
75,ITA_2018_1,1,6,40,6,6,40,-2.4415372191569,6.15829389362077,3.71675667446388
75,ITA_2018_1,1,4,28,4,4,28,-2.87381759955721,6.15829389362077,3.28447629406356
750,ITA_2018_1,1,1,74,18,1,74,7.30138600957956,10.8996562984594,18.201042308039
750,ITA_2018_1,1,14,46,11,14,46,-0.560933709225015,10.8996562984594,10.3387225892344
750,ITA_2018_1,1,12,39,12,12,39,-0.115690740284153,10.8996562984594,10.7839655581752
750,ITA_2018_1,1,6,92,7,6,92,-6.22911970191239,10.8996562984594,4.67053659654701
757,ITA_2018_1,1,9,91,16,9,91,2.45428055303612,12.302630648935,14.7569112019711
757,ITA_2018_1,1,1,111,10,1,111,-0.368748496835797,12.302630648935,11.9338821520992
764,ITA_2018_1,1,9,82,4,9,82,-3.09588889496393,5.73508138912917,2.63919249416524
764,ITA_2018_1,1,2,51,3,2,51,-2.72922767583557,5.73508138912917,3.0058537132936
77,ITA_2018_1,1,4,32,10,4,32,-0.471454681777765,9.48798059516108,9.01652591338332
77,ITA_2018_1,1,7,108,12,7,108,-0.833274484673149,9.48798059516108,8.65470611048793
779,ITA_2018_1,1,2,59,8,2,59,-0.747891373869418,8.69421698463633,7.94632561076691
779,ITA_2018_1,1,12,51,16,12,51,6.32891864810299,8.69421698463633,15.0231356327393
779,ITA_2018_1,1,9,94,2,9,94,-7.84184900540862,8.69421698463633,0.852367979227703
786,ITA_2018_1,1,2,4,9,2,4,-1.88585663015385,12.8266247602885,10.9407681301346
786,ITA_2018_1,1,5,90,19,5,90,4.60254242933453,12.8266247602885,17.429167189623
787,ITA_2018_1,1,1,25,5,1,25,-2.79475871721625,8.25093380738978,5.45617509017353
8,ITA_2018_1,1,6,7,13,6,7,2.38653595993499,9.17256303319586,11.5590989931308
8,ITA_2018_1,1,1,96,4,1,96,-4.07118728681221,9.17256303319586,5.10137574638365
80,ITA_2018_1,1,11,32,7,11,32,-3.57270012940385,8.88379517655578,5.31109504715193
80,ITA_2018_1,1,7,98,11,7,98,-1.26350793899265,8.88379517655578,7.62028723756313
80,ITA_2018_1,1,2,42,4,2,42,-4.64523617581122,8.88379517655578,4.23855900074456
80,ITA_2018_1,1,5,16,10,5,16,0.770373818890052,8.88379517655578,9.65416899544583
80,ITA_2018_1,1,16,5,15,16,5,4.58655625386813,8.88379517655578,13.4703514304239
80,ITA_2018_1,1,15,48,12,15,48,2.91375251496205,8.88379517655578,11.7975476915178
80,ITA_2018_1,1,9,13,10,9,13,-0.82171211652379,8.88379517655578,8.06208306003199
809,ITA_2018_1,1,2,24,2,2,24,-4.26755569807278,7.02819377966881,2.76063808159603
810,ITA_2018_1,1,7,30,8,7,30,-5.72185372138405,10.1146624284238,4.39280870703971
810,ITA_2018_1,1,1,33,15,1,33,5.17196621469889,10.1146624284238,15.2866286431226
89,ITA_2018_1,1,7,15,18,7,15,4.48237629344971,10.148606379609,14.6309826730587
89,ITA_2018_1,1,3,127,5,3,127,-4.99137812722768,10.148606379609,5.15722825238128
9,ITA_2018_1,1,12,46,7,12,46,-7.20676370768308,12.8136110391591,5.60684733147604
9,ITA_2018_1,1,1,125,18,1,125,7.8747148248519,12.8136110391591,20.688325864011
9,ITA_2018_1,1,17,27,8,17,27,-5.16628982980248,12.8136110391591,7.64732120935664
9,ITA_2018_1,1,6,124,22,6,124,7.19934941428382,12.8136110391591,20.012960453443
929,ITA_2018_1,1,6,12,9,6,12,-1.01117994489453,8.5759746067444,7.56479466184988
929,ITA_2018_1,1,3,128,7,3,128,-1.39206537037891,8.5759746067444,7.1839092363655
93,ITA_2018_1,1,5,121,5,5,121,-3.91672613914885,7.8120720088498,3.89534586970095
93,ITA_2018_1,1,2,113,7,2,113,0.593356010472003,7.8120720088498,8.4054280193218
95,ITA_2018_1,1,1,49,7,1,49,0.427069866068787,6.45030134749763,6.87737121356641
95,ITA_2018_1,1,8,24,4,8,24,-5.39070012624446,6.45030134749763,1.05960122125317
950,ITA_2018_1,1,7,72,4,7,72,-6.30307716003495,6.50668030131425,0.203603141279299
950,ITA_2018_1,1,10,17,11,10,17,2.79014503766623,6.50668030131425,9.29682533898047
950,ITA_2018_1,1,4,53,9,4,53,1.00414986890048,6.50668030131425,7.51083017021473
950,ITA_2018_1,1,17,36,2,17,36,-4.18704341753857,6.50668030131425,2.31963688377567
950,ITA_2018_1,1,16,53,8,16,53,1.80010416582604,6.50668030131425,8.30678446714029
953,ITA_2018_1,1,9,46,9,9,46,-2.20073502295825,9.0503434511742,6.84960842821595
953,ITA_2018_1,1,4,29,10,4,29,0.368869548083778,9.0503434511742,9.41921299925798
97,ITA_2018_1,1,13,38,1,13,38,-4.57152009265317,4.80641546897944,0.234895376326267
97,ITA_2018_1,1,15,40,4,15,40,-1.09621728495482,4.80641546897944,3.71019818402462
97,ITA_2018_1,1,1,9,4,1,9,0.448906922478727,4.80641546897944,5.25532239145816
97,ITA_2018_1,1,9,105,4,9,105,-1.72486924242874,4.80641546897944,3.0815462265507
997,ITA_2018_1,1,2,15,5,2,15,-2.8848373398515,8.99427341070623,6.10943607085473
997,ITA_2018_1,1,8,40,13,8,40,0.985435197782376,8.99427341070623,9.97970860848861
ACW_25358,ITA_2018_1,1,6,125,16,6,125,3.68244337861437,10.5217046648016,14.204148043416
ACW_25358,ITA_2018_1,1,5,11,7,5,11,-3.74204630867065,10.5217046648016,6.77965835613097
ACW_25363,ITA_2018_1,1,12,11,6,12,11,-2.73528107814713,6.90593730710178,4.17065622895465
ACW_25363,ITA_2018_1,1,15,28,8,15,28,0.170837287058015,6.90593730710178,7.0767745941598
ACW_25363,ITA_2018_1,1,7,125,8,7,125,-1.85037048984245,6.90593730710178,5.05556681725933
ACW_25365,ITA_2018_1,1,8,37,5,8,37,-4.69622762912252,6.67230336458246,1.97607573545993
ACW_25366,ITA_2018_1,1,8,32,20,8,32,5.92775647039585,10.8495322051733,16.7772886755691
ACW_25366,ITA_2018_1,1,5,5,5,5,5,-5.59248935387247,10.8495322051733,5.25704285130079
ACW_25368,ITA_2018_1,1,3,82,1,3,82,-5.78115472784635,5.77157922676048,-0.00957550108586691
ACW_25371,ITA_2018_1,1,8,93,13,8,93,-3.03188383836148,13.4492591597327,10.4173753213712
ACW_25371,ITA_2018_1,1,15,18,22,15,18,7.07900403609105,13.4492591597327,20.5282631958238
ACW_25371,ITA_2018_1,1,11,49,11,11,49,-3.64361989123123,13.4492591597327,9.8056392685015
ACW_25371,ITA_2018_1,1,5,52,18,5,52,3.06315199650904,13.4492591597327,16.5124111562418
ACW_25372,ITA_2018_1,1,8,57,11,8,57,-0.733917152062743,8.71227587682908,7.97835872476634
ACW_25372,ITA_2018_1,1,5,70,9,5,70,-1.50515254573149,8.71227587682908,7.20712333109759
ACW_25375,ITA_2018_1,1,3,85,3,3,85,-4.66602760985708,6.69737591217303,2.03134830231595
ACW_25454,ITA_2018_1,1,8,47,26,8,47,0.883171120285809,21.8884400068595,22.7716111271453
ACW_25454,ITA_2018_1,1,3,46,36,3,46,12.748520185916,21.8884400068595,34.6369601927755
ACW_25469,ITA_2018_1,1,15,13,12,15,13,2.24408567671634,8.25563970175816,10.4997253784745
ACW_25469,ITA_2018_1,1,4,8,9,4,8,0.987585066904696,8.25563970175816,9.24322476866286
ACW_25469,ITA_2018_1,1,10,51,3,10,51,-6.47248244755447,8.25563970175816,1.78315725420369
ACW_25469,ITA_2018_1,1,7,47,15,7,47,2.74705186906232,8.25563970175816,11.0026915708205
ACW_25469,ITA_2018_1,1,12,8,8,12,8,-2.29533060711004,8.25563970175816,5.96030909464812
ACW_25580,ITA_2018_1,1,5,69,22,5,69,5.35510941069204,15.0170869908689,20.3721964015609
ACW_25581,ITA_2018_1,1,5,57,15,5,57,-2.69570703709674,16.0176015028592,13.3218944657624
ACW_25581,ITA_2018_1,1,8,22,28,8,22,9.25594159226366,16.0176015028592,25.2735430951228
ACW_25584,ITA_2018_1,1,12,9,16,12,9,-1.66557830532454,15.8116285197775,14.1460502144529
ACW_25584,ITA_2018_1,1,14,53,23,14,53,6.85572806917809,15.8116285197775,22.6673565889555
ACW_25584,ITA_2018_1,1,4,9,6,4,9,-9.4539946525802,15.8116285197775,6.35763386719726
ACW_25584,ITA_2018_1,1,16,32,27,16,32,10.5759838710463,15.8116285197775,26.3876123908238
ACW_25586,ITA_2018_1,1,11,15,14,11,15,5.08046812166898,7.10896143958331,12.1894295612523
ACW_25586,ITA_2018_1,1,8,56,7,8,56,-3.27495973704096,7.10896143958331,3.83400170254234
ACW_25586,ITA_2018_1,1,3,109,6,3,109,-1.47287430422052,7.10896143958331,5.63608713536278
ACW_25586,ITA_2018_1,1,16,13,4,16,13,-4.50290469499888,7.10896143958331,2.60605674458443
ACW_25591,ITA_2018_1,1,15,17,19,15,17,5.61188845644009,11.9686176756674,17.5805061321075
ACW_25591,ITA_2018_1,1,5,45,12,5,45,-1.50800862623742,11.9686176756674,10.46060904943
ACW_25591,ITA_2018_1,1,8,16,6,8,16,-8.68159012436095,11.9686176756674,3.28702755130646
ACW_25591,ITA_2018_1,1,12,10,20,12,10,6.26092191638016,11.9686176756674,18.2295395920476
ACW_25592,ITA_2018_1,1,8,74,29,8,74,5.91538016116707,20.1893376852904,26.1047178464575
ACW_25592,ITA_2018_1,1,3,81,27,3,81,5.66973320316625,20.1893376852904,25.8590708884567
ACW_25607,ITA_2018_1,1,8,91,12,8,91,-6.28234630996011,15.6950581448186,9.41271183485844
ACW_25607,ITA_2018_1,1,5,73,30,5,73,12.4540756447631,15.6950581448186,28.1491337895817
ACW_25619,ITA_2018_1,1,6,80,26,6,80,8.25099815978546,15.0497366412568,23.3007348010423
ACW_25619,ITA_2018_1,1,5,56,14,5,56,-2.85656206850131,15.0497366412568,12.1931745727555
ACW_25628,ITA_2018_1,1,6,51,22,6,51,8.64241406180163,10.9040884040498,19.5465024658515
ACW_25628,ITA_2018_1,1,4,20,3,4,20,-8.24143370847338,10.9040884040498,2.66265469557644
DLO_12_066,ITA_2018_1,1,17,4,15,17,4,0.758935951504775,13.0200594200198,13.7789953715246
DLO_12_066,ITA_2018_1,1,8,4,20,8,4,4.47933188791709,13.0200594200198,17.4993913079369
DLO_12_066,ITA_2018_1,1,2,6,9,2,6,-2.28858894572674,13.0200594200198,10.7314704742931
