Genotype,Envir,Management,Row,Position,Flowering_full,R,P,Flowering_full_spats_residuals,Flowering_full_spats_geno_pred_values,Flowering_full_spats_adj_pheno
2785,ESP_2021_1,1,4,76,96,4,76,0.0731222626566677,94.8993387371819,94.9724609998386
2794,ESP_2021_1,1,7,68,96,7,68,-0.146283816156412,95.3662058254028,95.2199220092464
2794,ESP_2021_1,1,8,43,96,8,43,0.553490365656558,95.3662058254028,95.9196961910593
2796,ESP_2021_1,1,9,118,89,9,118,-4.73622875801043,93.5284835978825,88.7922548398721
2796,ESP_2021_1,1,7,59,96,7,59,1.7025302146574,93.5284835978825,95.2310138125399
2802,ESP_2021_1,1,2,126,99,2,126,3.32937635470181,96.7575433961136,100.086919750815
2802,ESP_2021_1,1,3,59,99,3,59,-0.317064168863666,96.7575433961136,96.4404792272499
2809,ESP_2021_1,1,4,112,96,4,112,0.119090987092392,95.1187696586108,95.2378606457032
2809,ESP_2021_1,1,5,7,96,5,7,-0.175177721920349,95.1187696586108,94.9435919366904
2810,ESP_2021_1,1,2,36,91,2,36,-2.30038365755121,93.920133186884,91.6197495293328
2813,ESP_2021_1,1,6,100,96,6,100,3.01608063694641,91.6662977879916,94.682378424938
2813,ESP_2021_1,1,8,54,82,8,54,-9.53648927235655,91.6662977879916,82.1298085156351
2817,ESP_2021_1,1,7,80,96,7,80,3.59468350869962,91.5241335323783,95.1188170410779
2817,ESP_2021_1,1,7,50,82,7,50,-10.3812769373476,91.5241335323783,81.1428565950307
2820,ESP_2021_1,1,8,98,96,8,98,0.599062983049819,95.0655124819958,95.6645754650456
2820,ESP_2021_1,1,6,35,96,6,35,-0.754867122119222,95.0655124819958,94.3106453598766
2827,ESP_2021_1,1,5,85,96,5,85,-0.0691380222438909,94.8939501841915,94.8248121619476
2827,ESP_2021_1,1,4,57,96,4,57,-0.407895068304782,94.8939501841915,94.4860551158867
2830,ESP_2021_1,1,4,106,96,4,106,0.27982227525149,95.0523603723587,95.3321826476102
2830,ESP_2021_1,1,5,19,96,5,19,-0.460252095152498,95.0523603723587,94.5921082772062
2831,ESP_2021_1,1,5,119,96,5,119,-0.455069968330221,95.2243079444377,94.7692379761074
2831,ESP_2021_1,1,9,2,96,9,2,0.596590477815312,95.2243079444377,95.820898422253
2836,ESP_2021_1,1,6,51,96,6,51,-0.474107243904129,94.8955128234588,94.4214055795547
2847,ESP_2021_1,1,9,64,96,9,64,1.93023984197397,94.2980753708609,96.2283152128349
2847,ESP_2021_1,1,2,66,91,2,66,-2.55856990352487,94.2980753708609,91.739505467336
2847,ESP_2021_1,1,3,52,96,3,52,-0.96440411221252,94.2980753708609,93.3336712586484
2848,ESP_2021_1,1,1,30,99,1,30,4.38438540342574,96.6512925335215,101.035677936947
2848,ESP_2021_1,1,7,87,96,7,87,-1.57101467279625,96.6512925335215,95.0802778607253
2849,ESP_2021_1,1,9,10,96,9,10,0.688666310778174,95.0788453520533,95.7675116628315
2849,ESP_2021_1,1,1,108,91,1,108,-0.819506317729989,95.0788453520533,94.2593390343233
2850,ESP_2021_1,1,3,57,99,3,57,0.813964431654767,95.5834475048687,96.3974119365234
2855,ESP_2021_1,1,5,67,96,5,67,-0.82051124157428,95.3677091237315,94.5471978821572
2855,ESP_2021_1,1,3,32,99,3,32,1.23053252923144,95.3677091237315,96.5982416529629
2856,ESP_2021_1,1,8,106,96,8,106,0.649590447116523,95.0630414419029,95.7126318890194
2856,ESP_2021_1,1,3,12,96,3,12,-0.810021299795665,95.0630414419029,94.2530201421072
286,ESP_2021_1,1,4,102,96,4,102,0.251713792062617,95.1099632487192,95.3616770407818
286,ESP_2021_1,1,5,12,96,5,12,-0.324289428309953,95.1099632487192,94.7856738204092
2862,ESP_2021_1,1,7,115,96,7,115,0.028698296887157,95.1220147542658,95.150713051153
2862,ESP_2021_1,1,5,4,96,5,4,-0.0787089958488139,95.1220147542658,95.043305758417
2865,ESP_2021_1,1,9,43,96,9,43,0.671691139375668,95.3464136977924,96.018104837168
2865,ESP_2021_1,1,4,120,96,4,120,-0.301542874132437,95.3464136977924,95.0448708236599
2872,ESP_2021_1,1,3,33,96,3,33,-1.36852137184104,94.9418455133877,93.5733241415466
2872,ESP_2021_1,1,8,75,96,8,75,0.981166296656284,94.9418455133877,95.9230118100439
29,ESP_2021_1,1,3,90,96,3,90,-0.256924222944377,94.7730174945273,94.516093271583
29,ESP_2021_1,1,6,41,96,6,41,-0.446540208275351,94.7730174945273,94.326477286252
290,ESP_2021_1,1,6,110,96,6,110,-0.384804752919081,95.0684198509236,94.6836150980045
290,ESP_2021_1,1,7,4,96,7,4,0.234444298646167,95.0684198509236,95.3028641495697
2902,ESP_2021_1,1,6,127,96,6,127,-0.581537730174759,95.1682703605829,94.5867326304081
2902,ESP_2021_1,1,9,34,96,9,34,0.618134870507461,95.1682703605829,95.7864052310904
2908,ESP_2021_1,1,6,61,96,6,61,-0.194687316838227,94.7160442683799,94.5213569515417
2908,ESP_2021_1,1,1,112,91,1,112,-0.615452356739155,94.7160442683799,94.1005919116407
2936,ESP_2021_1,1,2,110,91,2,110,-1.69355616474644,94.4973095527398,92.8037533879934
2936,ESP_2021_1,1,7,23,96,7,23,0.473863085459044,94.4973095527398,94.9711726381989
2974,ESP_2021_1,1,5,110,96,5,110,-0.247686237839218,95.1367316730576,94.8890454352184
2974,ESP_2021_1,1,7,1,96,7,1,0.225231129196388,95.1367316730576,95.361962802254
2975,ESP_2021_1,1,9,38,96,9,38,0.474193719482926,95.4019824039232,95.8761761234062
2979,ESP_2021_1,1,6,8,96,6,8,-0.262727851315688,95.0084065527878,94.7456787014721
2980,ESP_2021_1,1,4,43,96,4,43,-3.04683288303828,97.4707555184431,94.4239226354049
2980,ESP_2021_1,1,5,82,102,5,82,3.31514082219452,97.4707555184431,100.785896340638
2980,ESP_2021_1,1,9,88,102,9,88,4.07940476981736,97.4707555184431,101.55016028826
2990,ESP_2021_1,1,7,113,96,7,113,-1.35530666580156,96.4954038986896,95.140097232888
2990,ESP_2021_1,1,2,15,99,2,15,3.87679541912291,96.4954038986896,100.372199317813
2992,ESP_2021_1,1,7,76,96,7,76,0.632602694370164,94.5192452318435,95.1518479262137
2992,ESP_2021_1,1,2,8,91,2,8,-1.81122395724626,94.5192452318435,92.7080212745972
30,ESP_2021_1,1,7,30,96,7,30,-0.245505962734782,95.1736695195937,94.9281635568589
30,ESP_2021_1,1,9,61,96,9,61,1.10020175524723,95.1736695195937,96.2738712748409
30,ESP_2021_1,1,1,104,91,1,104,-0.807989402011231,95.1736695195937,94.3656801175825
3013,ESP_2021_1,1,2,26,99,2,26,3.78521734028074,96.1611189881232,99.9463363284039
3013,ESP_2021_1,1,3,117,96,3,117,-1.88963528493963,96.1611189881232,94.2714837031835
3026,ESP_2021_1,1,4,100,96,4,100,0.156301134623007,95.2089651133849,95.3652662480079
3026,ESP_2021_1,1,7,11,96,7,11,-0.0435081579053787,95.2089651133849,95.1654569554795
3042,ESP_2021_1,1,6,21,96,6,21,-0.456304177213298,94.905021104127,94.4487169269137
3062,ESP_2021_1,1,4,33,96,4,33,-0.0657258594495431,94.6114554210574,94.5457295616078
3062,ESP_2021_1,1,1,78,91,1,78,-0.940243353553626,94.6114554210574,93.6712120675037
308,ESP_2021_1,1,5,125,96,5,125,-0.317166609881809,94.9793318430949,94.6621652332131
3148,ESP_2021_1,1,2,99,91,2,99,-2.06342163897857,95.0464963339427,92.9830746949641
3148,ESP_2021_1,1,3,21,99,3,21,1.8720121403489,95.0464963339427,96.9185084742916
3160,ESP_2021_1,1,6,60,102,6,60,3.78148633423021,96.7312835365404,100.512769870771
3160,ESP_2021_1,1,9,123,96,9,123,-0.818342452061287,96.7312835365404,95.9129410844791
3170,ESP_2021_1,1,2,29,105,2,29,7.94178585341577,97.9009107296537,105.842696583069
3170,ESP_2021_1,1,7,108,96,7,108,-2.78866129557429,97.9009107296537,95.1122494340794
3172,ESP_2021_1,1,1,21,82,1,21,-7.60424161460225,92.0093325523836,84.4050909377814
3172,ESP_2021_1,1,3,68,96,3,68,1.72612268443025,92.0093325523836,93.7354552368139
3173,ESP_2021_1,1,5,129,96,5,129,-0.367297348707865,94.9525579651365,94.5852606164286
3190,ESP_2021_1,1,5,23,96,5,23,-0.605632486354239,95.105621355472,94.4999888691178
3190,ESP_2021_1,1,9,84,96,9,84,0.524927197887024,95.105621355472,95.6305485533591
32,ESP_2021_1,1,2,40,91,2,40,-3.03443776047018,94.5441887948641,91.509751034394
32,ESP_2021_1,1,6,117,96,6,117,0.114240308295834,94.5441887948641,94.65842910316
32,ESP_2021_1,1,9,77,96,9,77,1.28446214197093,94.5441887948641,95.8286509368351
32,ESP_2021_1,1,7,44,96,7,44,0.503817750284554,94.5441887948641,95.0480065451487
321,ESP_2021_1,1,4,107,96,4,107,0.111852400691149,95.2084627695469,95.3203151702381
324,ESP_2021_1,1,8,85,96,8,85,-2.24197458943348,97.9843889905596,95.7424144011261
324,ESP_2021_1,1,2,39,105,2,39,7.55140175318078,97.9843889905596,105.53579074374
327,ESP_2021_1,1,5,61,96,5,61,-2.00235143561679,96.4541245103205,94.4517730747038
327,ESP_2021_1,1,2,92,99,2,92,4.44654969555336,96.4541245103205,100.900674205874
33,ESP_2021_1,1,3,4,96,3,4,-0.348802656946376,94.9624356296532,94.6136329727068
330,ESP_2021_1,1,3,5,96,3,5,-0.15349841782141,94.719685253164,94.5661868353426
330,ESP_2021_1,1,3,76,96,3,76,-0.649823966995257,94.719685253164,94.0698612861688
333,ESP_2021_1,1,6,1,96,6,1,-1.50157724766127,96.4329808337631,94.9314035861018
333,ESP_2021_1,1,2,121,99,2,121,3.9061866169277,96.4329808337631,100.339167450691
334,ESP_2021_1,1,1,11,99,1,11,2.5035142532669,99.381777359321,101.885291612588
334,ESP_2021_1,1,4,111,102,4,111,1.87539410168297,99.381777359321,101.257171461004
334,ESP_2021_1,1,9,36,102,9,36,2.44640188542211,99.381777359321,101.828179244743
334,ESP_2021_1,1,2,118,99,2,118,1.10055192250685,99.381777359321,100.482329281828
338,ESP_2021_1,1,4,8,96,4,8,0.0800822602709417,95.1766585271221,95.2567407873931
338,ESP_2021_1,1,4,116,96,4,116,-0.0277793269009834,95.1766585271221,95.1488792002212
34,ESP_2021_1,1,3,111,96,3,111,0.466725596885752,93.9927458389127,94.4594714357984
34,ESP_2021_1,1,2,48,91,2,48,-2.63115114258039,93.9927458389127,91.3615946963323
345,ESP_2021_1,1,9,66,96,9,66,0.954961037326896,95.2287105297494,96.1836715670763
345,ESP_2021_1,1,5,27,96,5,27,-0.805197237319717,95.2287105297494,94.4235132924297
353,ESP_2021_1,1,7,122,96,7,122,0.0202466011886884,95.1595378473614,95.1797844485501
366,ESP_2021_1,1,7,70,96,7,70,0.324718303127511,94.8806699934179,95.2053882965454
366,ESP_2021_1,1,1,8,91,1,8,-0.82661689042132,94.8806699934179,94.0540531029965
37,ESP_2021_1,1,2,102,99,2,102,4.52918684562535,96.4437733625584,100.972960208184
37,ESP_2021_1,1,6,29,96,6,29,-2.1043698156254,96.4437733625584,94.339403546933
378,ESP_2021_1,1,9,53,96,9,53,0.676250942678593,95.5882194321113,96.2644703747899
378,ESP_2021_1,1,8,108,96,8,108,0.146648326083508,95.5882194321113,95.7348677581948
40,ESP_2021_1,1,2,78,91,2,78,-2.19243463881972,94.5713362144995,92.3789015756798
40,ESP_2021_1,1,6,10,96,6,10,0.123053758612301,94.5713362144995,94.6943899731118
40,ESP_2021_1,1,3,118,102,3,118,5.66445256170539,94.5713362144995,100.235788776205
40,ESP_2021_1,1,9,20,89,9,20,-5.87556565306949,94.5713362144995,88.69577056143
40,ESP_2021_1,1,4,36,96,4,36,-0.0733955661201122,94.5713362144995,94.4979406483794
40,ESP_2021_1,1,8,116,96,8,116,1.27280212668342,94.5713362144995,95.8441383411829
409,ESP_2021_1,1,6,6,96,6,6,-0.424874457629571,95.2229279878118,94.7980535301822
409,ESP_2021_1,1,8,82,96,8,82,0.563811170874416,95.2229279878118,95.7867391586862
424,ESP_2021_1,1,1,26,99,1,26,2.61450668922127,98.5828959272461,101.197402616467
424,ESP_2021_1,1,1,97,99,1,97,3.81554987961943,98.5828959272461,102.398445806866
428,ESP_2021_1,1,2,32,99,2,32,2.83119927434613,96.9120672041088,99.7432664784549
428,ESP_2021_1,1,1,103,94,1,103,0.470439421197966,96.9120672041088,97.3825066253067
43,ESP_2021_1,1,2,34,99,2,34,1.96028630772555,97.7197482371476,99.6800345448731
43,ESP_2021_1,1,6,69,102,6,69,2.85363413441007,97.7197482371476,100.573382371558
435,ESP_2021_1,1,6,76,96,6,76,-0.221182676972333,94.8218535769209,94.6006708999486
435,ESP_2021_1,1,6,22,96,6,22,-0.390842296146928,94.8218535769209,94.431011280774
440,ESP_2021_1,1,1,118,91,1,118,-0.796000744600462,94.5895190177385,93.7935182731381
440,ESP_2021_1,1,3,10,96,3,10,-0.251041640816041,94.5895190177385,94.3384773769225
447,ESP_2021_1,1,9,129,96,9,129,0.411494312934238,95.6418908434822,96.0533851564164
447,ESP_2021_1,1,8,60,96,8,60,0.51189796285658,95.6418908434822,96.1537888063388
45,ESP_2021_1,1,8,23,96,8,23,0.575495581227742,95.1473903253071,95.7228859065348
45,ESP_2021_1,1,6,129,96,6,129,-0.577993696229754,95.1473903253071,94.5693966290773
457,ESP_2021_1,1,9,120,96,9,120,0.451007894738837,95.3895992941466,95.8406071888854
465,ESP_2021_1,1,8,24,96,8,24,0.571424868932184,95.146049588177,95.7174744571092
465,ESP_2021_1,1,3,93,96,3,93,-0.576433346572117,95.146049588177,94.5696162416049
468,ESP_2021_1,1,9,108,96,9,108,0.274073202069346,95.2951018265433,95.5691750286126
472,ESP_2021_1,1,5,45,96,5,45,-0.770876486064125,95.0674707949061,94.296594308842
472,ESP_2021_1,1,8,103,96,8,103,0.618739043063243,95.0674707949061,95.6862098379693
473,ESP_2021_1,1,6,68,96,6,68,-0.429456003139592,94.9979361864795,94.5684801833399
473,ESP_2021_1,1,5,1,96,5,1,0.147123700065791,94.9979361864795,95.1450598865453
483,ESP_2021_1,1,2,84,91,2,84,-1.62720968880782,94.2796626513604,92.6524529625526
488,ESP_2021_1,1,7,48,96,7,48,-0.0385218516443757,95.1507515124454,95.112229660801
488,ESP_2021_1,1,7,127,96,7,127,0.0423171392954913,95.1507515124454,95.1930686517409
489,ESP_2021_1,1,7,26,96,7,26,-0.285439468639012,95.229215577115,94.943776108476
489,ESP_2021_1,1,8,95,96,8,95,0.436148906690434,95.229215577115,95.6653644838055
49,ESP_2021_1,1,1,70,99,1,70,4.62552088127116,96.5120888761102,101.137609757381
49,ESP_2021_1,1,4,41,96,4,41,-2.07279159392319,96.5120888761102,94.439297282187
491,ESP_2021_1,1,6,62,96,6,62,-0.677738264609531,95.2072637023042,94.5295254376947
491,ESP_2021_1,1,8,127,96,8,127,0.787345561813268,95.2072637023042,95.9946092641175
50,ESP_2021_1,1,7,89,96,7,89,0.161644143541523,94.912379406414,95.0740235499556
50,ESP_2021_1,1,5,37,96,5,37,-0.60417081976199,94.912379406414,94.3082085866521
508,ESP_2021_1,1,8,92,96,8,92,1.0573820578005,94.6191363319853,95.6765183897858
508,ESP_2021_1,1,1,43,91,1,43,-2.04896972546796,94.6191363319853,92.5701666065173
51,ESP_2021_1,1,7,27,96,7,27,-0.137654406885105,95.0752059101372,94.9375515032521
515,ESP_2021_1,1,3,61,96,3,61,-1.16108953095748,94.6536574382822,93.4925679073247
515,ESP_2021_1,1,5,91,96,5,91,0.234138318511299,94.6536574382822,94.8877957567935
52,ESP_2021_1,1,7,94,96,7,94,-0.0526657090574503,95.1205967636687,95.0679310546112
522,ESP_2021_1,1,5,117,96,5,117,-0.474695175702195,95.2757004071684,94.8010052314662
522,ESP_2021_1,1,8,46,96,8,46,0.712441645833721,95.2757004071684,95.9881420530021
533,ESP_2021_1,1,6,65,96,6,65,-0.535769093045332,95.0870015308675,94.5512324378222
533,ESP_2021_1,1,9,91,96,9,91,0.420200511121521,95.0870015308675,95.5072020419891
543,ESP_2021_1,1,1,45,99,1,45,3.49987137027912,97.0179395204762,100.517810890755
546,ESP_2021_1,1,3,50,102,3,50,3.09222501579681,96.2349100967406,99.3271351125374
546,ESP_2021_1,1,7,121,96,7,121,-1.05847833598368,96.2349100967406,95.1764317607569
548,ESP_2021_1,1,5,49,96,5,49,-0.614144088378751,94.929932544766,94.3157884563872
548,ESP_2021_1,1,7,78,96,7,78,0.204483468979532,94.929932544766,95.1344160137455
549,ESP_2021_1,1,4,125,96,4,125,-0.113937622546331,95.0151301851475,94.9011925626012
549,ESP_2021_1,1,5,9,96,5,9,-0.136201067860014,95.0151301851475,94.8789291172875
55,ESP_2021_1,1,2,111,91,2,111,-2.89617598235016,95.6663365116317,92.7701605292816
55,ESP_2021_1,1,2,61,99,2,61,3.86533971520583,95.6663365116317,99.5316762268376
56,ESP_2021_1,1,6,43,96,6,43,0.0773903658612056,94.2632626829964,94.3406530488576
56,ESP_2021_1,1,2,117,91,2,117,-1.73530694487336,94.2632626829964,92.527955738123
560,ESP_2021_1,1,4,58,96,4,58,0.362021066589563,94.1408227753399,94.5028438419295
560,ESP_2021_1,1,2,69,91,2,69,-2.2491910635093,94.1408227753399,91.8916317118306
562,ESP_2021_1,1,6,19,96,6,19,0.0144554405900408,94.4725362135516,94.4869916541416
562,ESP_2021_1,1,1,128,91,1,128,-1.28053349999217,94.4725362135516,93.1920027135594
564,ESP_2021_1,1,3,110,96,3,110,-0.432448436956889,94.9177620030883,94.4853135661315
565,ESP_2021_1,1,2,23,99,2,23,3.85482807958444,96.1988872219678,100.053715301552
565,ESP_2021_1,1,1,92,91,1,92,-1.88852972869142,96.1988872219678,94.3103574932764
567,ESP_2021_1,1,4,15,96,4,15,-0.237875237177619,95.2407709406738,95.0028957034962
567,ESP_2021_1,1,9,112,96,9,112,0.410220648676585,95.2407709406738,95.6509915893504
57,ESP_2021_1,1,5,68,96,5,68,-0.381257719083408,94.9451019957763,94.5638442766929
575,ESP_2021_1,1,3,3,91,3,3,-3.41593396899711,93.0774999177861,89.661565948789
575,ESP_2021_1,1,2,115,91,2,115,-0.462175126940039,93.0774999177861,92.6153247908461
577,ESP_2021_1,1,4,71,96,4,71,-0.394906095536285,95.2210265277734,94.8261204322372
577,ESP_2021_1,1,9,32,96,9,32,0.530282562606644,95.2210265277734,95.7513090903801
58,ESP_2021_1,1,8,33,102,8,33,3.48956834366024,98.2546645547385,101.744232898399
58,ESP_2021_1,1,5,69,102,5,69,2.32591602031653,98.2546645547385,100.580580575055
582,ESP_2021_1,1,3,44,96,3,44,-2.6124287560253,95.9762672235453,93.36383846752
582,ESP_2021_1,1,2,125,99,2,125,4.16189899499216,95.9762672235453,100.138166218537
584,ESP_2021_1,1,6,63,96,6,63,-1.87887517996262,96.4161218181984,94.5372466382358
584,ESP_2021_1,1,6,115,102,6,115,4.2519181505379,96.4161218181984,100.668039968736
587,ESP_2021_1,1,4,110,96,4,110,0.0824118865258754,95.1927391486357,95.2751510351616
592,ESP_2021_1,1,1,119,91,1,119,-0.907436877906235,94.6442649009099,93.7368280230036
592,ESP_2021_1,1,4,63,96,4,63,-0.0371006863810521,94.6442649009099,94.6071642145288
6,ESP_2021_1,1,9,119,96,9,119,-0.706522831676949,96.5229430978673,95.8164202661903
6,ESP_2021_1,1,1,122,99,1,122,5.03747416059932,96.5229430978673,101.560417258467
6,ESP_2021_1,1,4,23,96,4,23,-1.75789886848347,96.5229430978673,94.7650442293838
601,ESP_2021_1,1,8,126,96,8,126,1.36512278128976,94.6166954476168,95.9818182289066
601,ESP_2021_1,1,2,12,91,2,12,-2.10741219050324,94.6166954476168,92.5092832571135
601,ESP_2021_1,1,7,65,96,7,65,0.618076485349036,94.6166954476168,95.2347719329658
601,ESP_2021_1,1,5,55,96,5,55,-0.245409809581858,94.6166954476168,94.3712856380349
601,ESP_2021_1,1,1,123,91,1,123,-1.1167159647412,94.6166954476168,93.4999794828756
601,ESP_2021_1,1,7,107,96,7,107,0.490180779735113,94.6166954476168,95.1068762273519
603,ESP_2021_1,1,6,90,96,6,90,-0.162053891613454,94.8140731389692,94.6520192473557
603,ESP_2021_1,1,5,53,96,5,53,-0.464538978749147,94.8140731389692,94.34953416022
61,ESP_2021_1,1,3,129,96,3,129,-1.1689750422922,94.97074858591,93.8017735436178
61,ESP_2021_1,1,9,35,96,9,35,0.835737356532604,94.97074858591,95.8064859424426
629,ESP_2021_1,1,4,77,85,4,77,-6.7549699731121,90.7556459846724,84.0006760115603
629,ESP_2021_1,1,9,55,89,9,55,-1.4705203013685,90.7556459846724,89.2851256833039
639,ESP_2021_1,1,7,12,89,7,12,-4.56447709266574,92.7109237729032,88.1464466802375
65,ESP_2021_1,1,1,67,91,1,67,-2.26563342316658,95.211548703106,92.9459152799394
65,ESP_2021_1,1,4,79,96,4,79,-0.156572511212843,95.211548703106,95.0549761918931
65,ESP_2021_1,1,8,3,96,8,3,0.751603047468976,95.211548703106,95.963151750575
65,ESP_2021_1,1,5,103,96,5,103,-0.279939603536306,95.211548703106,94.9316090995697
65,ESP_2021_1,1,4,84,96,4,84,-0.0359750864145667,95.211548703106,95.1755736166914
65,ESP_2021_1,1,1,7,91,1,7,-1.09905745593056,95.211548703106,94.1124912471754
65,ESP_2021_1,1,8,55,96,8,55,0.927591600283861,95.211548703106,96.1391403033898
65,ESP_2021_1,1,8,26,96,8,26,0.499716065858479,95.211548703106,95.7112647689645
65,ESP_2021_1,1,5,60,102,5,60,5.2254978270332,95.211548703106,100.437046530139
65,ESP_2021_1,1,1,87,94,1,87,1.93066517933187,95.211548703106,97.1422138824379
65,ESP_2021_1,1,6,125,96,6,125,-0.608146929272166,95.211548703106,94.6034017738338
65,ESP_2021_1,1,7,31,96,7,31,-0.283499385300814,95.211548703106,94.9280493178052
65,ESP_2021_1,1,4,53,96,4,53,-0.776867192504284,95.211548703106,94.4346815106017
65,ESP_2021_1,1,2,112,91,2,112,-2.47719397792223,95.211548703106,92.7343547251838
65,ESP_2021_1,1,8,34,96,8,34,0.544012071532876,95.211548703106,95.7555607746388
65,ESP_2021_1,1,3,36,96,3,36,-1.70785537025769,95.211548703106,93.5036933328483
65,ESP_2021_1,1,9,82,96,9,82,0.468486791418854,95.211548703106,95.6800354945248
65,ESP_2021_1,1,6,96,96,6,96,-0.539201221976668,95.211548703106,94.6723474811293
652,ESP_2021_1,1,5,8,85,5,8,-6.71685404508834,90.6278992886521,83.9110452435637
652,ESP_2021_1,1,8,77,89,8,77,-1.74782594498103,90.6278992886521,88.880073343671
653,ESP_2021_1,1,2,82,91,2,82,-1.69456596821969,94.2632726770189,92.5687067087992
653,ESP_2021_1,1,5,46,96,5,46,0.0366681017650734,94.2632726770189,94.299940778784
66,ESP_2021_1,1,3,47,105,3,47,4.68504363759365,97.6509175772115,102.335961214805
662,ESP_2021_1,1,8,19,96,8,19,-0.863615401473084,96.620456840243,95.75684143877
662,ESP_2021_1,1,2,123,99,2,123,3.61925015195538,96.620456840243,100.239706992198
673,ESP_2021_1,1,9,21,102,9,21,4.26492043004279,97.4265377306366,101.691458160679
676,ESP_2021_1,1,1,29,82,1,29,-8.25038026525058,92.3261876895124,84.0758074242618
676,ESP_2021_1,1,4,109,96,4,109,2.96553296161439,92.3261876895124,95.2917206511268
678,ESP_2021_1,1,2,18,91,2,18,-2.09465497346282,94.3404534950866,92.2457985216238
678,ESP_2021_1,1,5,96,96,5,96,0.581268538596177,94.3404534950866,94.9217220336828
68,ESP_2021_1,1,6,54,96,6,54,-0.452818966865664,94.9068824889518,94.4540635220862
681,ESP_2021_1,1,9,128,105,9,128,4.66078870426193,100.369817435337,105.030606139599
681,ESP_2021_1,1,2,41,105,2,41,5.11505496212922,100.369817435337,105.484872397466
691,ESP_2021_1,1,9,105,89,9,105,-4.3205700940332,92.8411898804357,88.5206197864025
697,ESP_2021_1,1,2,122,91,2,122,-1.86363454554319,94.1533926140777,92.2897580685345
71,ESP_2021_1,1,1,27,91,1,27,-1.29848930302984,94.4552259823102,93.1567366792803
72,ESP_2021_1,1,7,84,105,7,84,5.83081974828527,98.262854892993,104.093674641278
722,ESP_2021_1,1,9,30,89,9,30,-4.96809094496707,93.6914367745211,88.723345829554
722,ESP_2021_1,1,9,74,96,9,74,2.23950185014537,93.6914367745211,95.9309386246664
737,ESP_2021_1,1,2,127,91,2,127,-2.13125949837915,94.166777548025,92.0355180496458
737,ESP_2021_1,1,4,39,96,4,39,0.292686568077073,94.166777548025,94.459464116102
739,ESP_2021_1,1,7,61,96,7,61,0.477501649250641,94.759825328152,95.2373269774027
739,ESP_2021_1,1,6,108,96,6,108,-0.0731787668425881,94.759825328152,94.6866465613094
739,ESP_2021_1,1,2,11,91,2,11,-2.20243457946364,94.759825328152,92.5573907486884
739,ESP_2021_1,1,5,105,96,5,105,0.164960358358215,94.759825328152,94.9247856865102
739,ESP_2021_1,1,9,27,96,9,27,0.93594508936296,94.759825328152,95.695770417515
739,ESP_2021_1,1,5,127,96,5,127,-0.135845882014422,94.759825328152,94.6239794461376
739,ESP_2021_1,1,6,50,96,6,50,-0.349499067363098,94.759825328152,94.4103262607889
739,ESP_2021_1,1,9,41,96,9,41,1.19881651573036,94.759825328152,95.9586418438824
739,ESP_2021_1,1,7,69,96,7,69,0.453199997738722,94.759825328152,95.2130253258907
739,ESP_2021_1,1,1,28,91,1,28,-1.64364160771183,94.759825328152,93.1161837204402
739,ESP_2021_1,1,7,7,96,7,7,0.483605150124618,94.759825328152,95.2434304782766
739,ESP_2021_1,1,9,85,96,9,85,0.848251969147484,94.759825328152,95.6080772972995
739,ESP_2021_1,1,6,123,96,6,123,-0.140670302926679,94.759825328152,94.6191550252253
739,ESP_2021_1,1,6,88,96,6,88,-0.115192064458739,94.759825328152,94.6446332636933
739,ESP_2021_1,1,3,115,96,3,115,-0.42022336005742,94.759825328152,94.3396019680946
739,ESP_2021_1,1,4,22,96,4,22,0.0318761682574262,94.759825328152,94.7917014964094
739,ESP_2021_1,1,1,113,91,1,113,-0.705535110037403,94.759825328152,94.0542902181146
739,ESP_2021_1,1,7,8,96,7,8,0.463898729620084,94.759825328152,95.2237240577721
74,ESP_2021_1,1,3,6,99,3,6,1.54526802370383,95.9740228999777,97.5192909236816
740,ESP_2021_1,1,5,51,96,5,51,-2.49123516925479,96.8221784459295,94.3309432766747
740,ESP_2021_1,1,5,94,96,5,94,-1.91169183851706,96.8221784459295,94.9104866074124
740,ESP_2021_1,1,3,123,102,3,123,3.22276706203523,96.8221784459295,100.044945507965
740,ESP_2021_1,1,7,32,96,7,32,-1.89277813458803,96.8221784459295,94.9294003113414
740,ESP_2021_1,1,3,22,102,3,22,3.06376800128827,96.8221784459295,99.8859464472178
740,ESP_2021_1,1,3,125,102,3,125,3.14250331406123,96.8221784459295,99.9646817599907
743,ESP_2021_1,1,2,74,91,2,74,-1.94480737977108,94.1100397410093,92.1652323612382
748,ESP_2021_1,1,8,104,89,8,104,-4.73843814469061,93.4324035809975,88.6939654363068
748,ESP_2021_1,1,7,37,96,7,37,1.52484178301117,93.4324035809975,94.9572453640086
75,ESP_2021_1,1,1,115,99,1,115,5.09161265441652,96.8636049098936,101.95521756431
75,ESP_2021_1,1,7,22,96,7,22,-1.88071354534441,96.8636049098936,94.9828913645491
750,ESP_2021_1,1,3,106,96,3,106,-0.378224557769826,94.9467219497754,94.5684973920056
764,ESP_2021_1,1,6,13,102,6,13,3.90854647207404,96.7117264307215,100.620272902796
764,ESP_2021_1,1,8,86,96,8,86,-0.982020825243481,96.7117264307215,95.729705605478
77,ESP_2021_1,1,7,71,96,7,71,0.0315669143242019,95.1655838121615,95.1971507264857
