Genotype,Envir,Management,Row,Position,Flowering_begin,R,P,Flowering_begin_spats_residuals,Flowering_begin_spats_geno_pred_values,Flowering_begin_spats_adj_pheno
JoPr_1990_102_108,ITA_2020_3,3,15,14,98,15,14,0.396899183439899,97.6506139483172,98.0475131317571
JoPr_1990_102_108,ITA_2020_3,3,12,24,97,12,24,-0.625520220188378,97.6506139483172,97.0250937281288
JoPr_1990_102_202,ITA_2020_3,3,12,28,98,12,28,-0.164283589446242,98.1660715974658,98.0017880080196
JoPr_1990_102_242,ITA_2020_3,3,17,46,97,17,46,0.0461640707145108,96.4397716785018,96.4859357492163
JoPr_1990_102_242,ITA_2020_3,3,12,19,96,12,19,-0.425917796741842,96.4397716785018,96.0138538817599
JoPr_1990_102_257,ITA_2020_3,3,10,46,98,10,46,0.596157473562016,97.8123311133199,98.4084885868819
JoPr_1990_102_257,ITA_2020_3,3,15,30,97,15,30,-0.804593593861071,97.8123311133199,97.0077375194588
Modi,ITA_2020_3,3,15,46,97,15,46,-0.599537953749916,97.4166526770791,96.8171147233292
Modi,ITA_2020_3,3,10,48,97,10,48,0.154608029375538,97.4166526770791,97.5712607064546
Modi,ITA_2020_3,3,11,7,97,11,7,-0.3870328859539,97.4166526770791,97.0296197911252
Modi,ITA_2020_3,3,14,32,97,14,32,-0.451211332418041,97.4166526770791,96.9654413446611
Modi,ITA_2020_3,3,14,27,98,14,27,0.542683464048309,97.4166526770791,97.9593361411274
Modi,ITA_2020_3,3,14,19,98,14,19,0.482667493172343,97.4166526770791,97.8993201702514
NOVADI_0010,ITA_2020_3,3,10,36,100,10,36,0.0504657048709589,99.8865962848304,99.9370619897013
NOVADI_0023,ITA_2020_3,3,10,22,100,10,22,0.0444092432043277,99.8380732298484,99.8824824730527
NOVADI_0042,ITA_2020_3,3,11,11,99,11,11,0.408836759235172,98.5442729624761,98.9531097217113
NOVADI_0042,ITA_2020_3,3,14,33,98,14,33,-0.525914704471717,98.5442729624761,98.0183582580044
NOVADI_0114,ITA_2020_3,3,14,42,99,14,42,-0.0572932620374189,99.0232548548128,98.9659615927754
NOVADI_0256,ITA_2020_3,3,13,45,105,13,45,0.584311015061203,104.163648921191,104.747959936252
NOVADI_0268,ITA_2020_3,3,11,34,109,11,34,1.02741898054934,107.713733666354,108.741152646903
NOVADI_0286,ITA_2020_3,3,15,4,98,15,4,-0.803825909135412,98.9815776133374,98.177751704202
NOVADI_0286,ITA_2020_3,3,11,13,99,11,13,-0.0443199510258694,98.9815776133374,98.9372576623115
NOVADI_0286,ITA_2020_3,3,16,46,100,16,46,0.853285080932295,98.9815776133374,99.8348626942697
NOVADI_0286,ITA_2020_3,3,10,35,99,10,35,-0.0676344762827199,98.9815776133374,98.9139431370547
NOVADI_0296,ITA_2020_3,3,11,48,97,11,48,-0.468678719225707,97.6715201626942,97.2028414434685
NOVADI_0296,ITA_2020_3,3,10,32,98,10,32,0.16387264032852,97.6715201626942,97.8353928030227
NOVADI_0296,ITA_2020_3,3,17,32,98,17,32,0.0787944756647647,97.6715201626942,97.750314638359
NOVADI_0347,ITA_2020_3,3,13,42,99,13,42,1.29798739981993,97.4319725554066,98.7299599552265
NOVADI_0347,ITA_2020_3,3,15,5,97,15,5,-0.294463410501336,97.4319725554066,97.1375091449053
NOVADI_0347,ITA_2020_3,3,11,33,97,11,33,-0.675385342812646,97.4319725554066,96.756587212594
NOVADI_0347,ITA_2020_3,3,15,47,97,15,47,-0.584049663561231,97.4319725554066,96.8479228918454
NOVADI_0356,ITA_2020_3,3,16,31,102,16,31,0.289716952216622,101.803425296304,102.093142248521
NOVADI_0371,ITA_2020_3,3,14,21,103,14,21,0.379120073142104,102.519703676491,102.898823749633
NOVADI_0382,ITA_2020_3,3,14,34,98,14,34,0.697208217481446,97.2987956028148,97.9960038202963
NOVADI_0382,ITA_2020_3,3,11,19,97,11,19,-0.535978252797889,97.2987956028148,96.7628173500169
NOVADI_0382,ITA_2020_3,3,16,47,97,16,47,-0.433763618309243,97.2987956028148,96.8650319845056
NOVADI_0622,ITA_2020_3,3,11,23,96,11,23,-0.412677951109458,96.1759899406092,95.7633119894997
NOVADI_0731,ITA_2020_3,3,13,33,100,13,33,0.0248924652045872,99.6817090449358,99.7066015101404
NOVADI_0766,ITA_2020_3,3,13,47,98,13,47,0.161689013145235,97.6281884067898,97.789877419935
NOVADI_0766,ITA_2020_3,3,10,18,98,10,18,0.363900899606435,97.6281884067898,97.9920893063962
NOVADI_0766,ITA_2020_3,3,16,45,97,16,45,-0.757010019605417,97.6281884067898,96.8711783871844
NOVADI_0830,ITA_2020_3,3,10,33,98,10,33,-0.175867529473706,98.0732635868156,97.8973960573419
NOVADI_0980,ITA_2020_3,3,13,43,99,13,43,-0.0843436584158184,98.8065329562862,98.7221892978703
NOVADI_1015,ITA_2020_3,3,16,48,97,16,48,-0.0690702144925552,96.886551140912,96.8174809264194
NOVADI_1015,ITA_2020_3,3,11,24,97,11,24,-0.135134567054081,96.886551140912,96.7514165738579
NOVADI_1015,ITA_2020_3,3,13,48,97,13,48,-0.119783645108541,96.886551140912,96.7667674958034
TeBr_027,ITA_2020_3,3,18,14,96,18,14,-0.312390408071224,96.4289235399998,96.1165331319285
TeBr_027,ITA_2020_3,3,17,1,96,17,1,-0.0687173410075843,96.4289235399998,96.3602061989922
TeBr_043,ITA_2020_3,3,16,30,97,16,30,-0.262319162421434,97.3806318870344,97.118312724613
1,ITA_2021_1,1,9,17,103,9,17,1.68280671760701,101.750998221811,103.433804939418
101,ITA_2021_1,1,1,99,92,1,99,-1.24054959893249,93.1741300111161,91.9335804121836
101,ITA_2021_1,1,7,49,93,7,49,0.0217342628284598,93.1741300111161,93.1958642739445
1015,ITA_2021_1,1,2,55,93,2,55,-0.296509394138255,93.4248013398661,93.1282919457278
1015,ITA_2021_1,1,9,95,93,9,95,-0.83750185755332,93.4248013398661,92.5872994823128
1020,ITA_2021_1,1,1,11,100,1,11,0.9441252475212,99.5675389354763,100.511664182997
1091,ITA_2021_1,1,1,95,107,1,95,3.13378551622641,103.818965977817,106.952751494044
1091,ITA_2021_1,1,9,59,103,9,59,-0.75136902267468,103.818965977817,103.067596955143
1106.1,ITA_2021_1,1,7,31,92,7,31,-0.419802376309278,92.7478771787032,92.3280748023939
1106.1,ITA_2021_1,1,2,110,92,2,110,-0.943217649502131,92.7478771787032,91.8046595292011
1113,ITA_2021_1,1,2,92,99,2,92,-0.507863946797869,99.384002324006,98.8761383772081
1113,ITA_2021_1,1,8,84,101,8,84,1.38989731341066,99.384002324006,100.773899637417
112,ITA_2021_1,1,2,38,98,2,38,2.22909250366426,96.0339087735709,98.2630012772352
112,ITA_2021_1,1,9,6,93,9,6,-2.48042216527381,96.0339087735709,93.5534866082971
1123,ITA_2021_1,1,2,131,103,2,131,1.4825285429786,101.158998479092,102.64152702207
1125,ITA_2021_1,1,6,31,94,6,31,-0.54500697269512,94.8296727962729,94.2846658235778
1125,ITA_2021_1,1,2,123,95,2,123,-0.113725202718186,94.8296727962729,94.7159475935548
114,ITA_2021_1,1,5,111,93,5,111,-0.905277033493093,93.5128590790092,92.6075820455161
114,ITA_2021_1,1,4,27,93,4,27,-0.19894359164114,93.5128590790092,93.313915487368
118,ITA_2021_1,1,2,28,94,2,28,0.392597496374265,93.9718249789544,94.3644224753286
118,ITA_2021_1,1,9,26,92,9,26,-1.57942234800146,93.9718249789544,92.3924026309529
118,ITA_2021_1,1,9,126,95,9,126,0.237876004543963,93.9718249789544,94.2097009834983
12_196,ITA_2021_1,1,3,19,92,3,19,-0.59561145972252,93.0553100114031,92.4596985516806
12_196,ITA_2021_1,1,7,24,92,7,24,-0.663401617925317,93.0553100114031,92.3919083934778
12_197,ITA_2021_1,1,3,23,96,3,23,-1.2238800077405,97.6138646883148,96.3899846805743
12_197,ITA_2021_1,1,8,48,99,8,48,1.50706187335653,97.6138646883148,99.1209265616714
12_204,ITA_2021_1,1,5,113,97,5,113,-1.06978488306251,97.6647706773942,96.5949857943317
12_204,ITA_2021_1,1,4,56,99,4,56,1.3701886456402,97.6647706773942,99.0349593230344
12_205,ITA_2021_1,1,8,79,98,8,79,1.44183055421458,96.3924179627018,97.8342485169164
12_205,ITA_2021_1,1,3,98,95,3,98,-1.57187373408216,96.3924179627018,94.8205442286196
12_B006,ITA_2021_1,1,6,97,98,6,97,0.24206461242899,97.4923267156763,97.7343913281053
12_B020,ITA_2021_1,1,5,38,99,5,38,2.45324189136213,96.7326570564971,99.1858989478592
12_B020,ITA_2021_1,1,7,40,94,7,40,-2.46817950660656,96.7326570564971,94.2644775498906
12_B057,ITA_2021_1,1,4,117,94,4,117,-0.54047342292975,94.1602770124545,93.6198035895248
12_B057,ITA_2021_1,1,6,88,94,6,88,-0.344720617266177,94.1602770124545,93.8155563951884
12_B074,ITA_2021_1,1,6,90,99,6,90,0.503023182686917,98.2636908782458,98.7667140609328
12_B081,ITA_2021_1,1,1,3,98,1,3,0.453334346827631,98.1168162719669,98.5701506187945
12_B093,ITA_2021_1,1,7,81,97,7,81,0.0249783055175072,96.8506440256976,96.8756223312151
12_E003,ITA_2021_1,1,6,77,93,6,77,-1.0527926070197,93.9410040565638,92.8882114495441
12_E003,ITA_2021_1,1,4,59,94,4,59,0.0934167991942729,93.9410040565638,94.034420855758
12_E014,ITA_2021_1,1,2,88,92,2,88,-0.798392724773535,92.703617889779,91.9052251650054
12_E014,ITA_2021_1,1,8,50,92,8,50,-0.579600566998224,92.703617889779,92.1240173227807
12_E015,ITA_2021_1,1,7,17,95,7,17,0.0361619783109148,95.4120195407402,95.4481815190512
12_E015,ITA_2021_1,1,4,74,95,4,74,-0.497881664416411,95.4120195407402,94.9141378763238
12_E017,ITA_2021_1,1,4,113,97,4,113,2.03614543620711,94.6306546595153,96.6668000957224
12_E017,ITA_2021_1,1,7,84,92,7,84,-2.7622070144419,94.6306546595153,91.8684476450734
12_E025,ITA_2021_1,1,8,41,99,8,41,0.946693425818594,98.2521414382672,99.1988348640858
12_E025,ITA_2021_1,1,2,101,98,2,101,-0.447577509621823,98.2521414382672,97.8045639286454
12_E034,ITA_2021_1,1,6,24,100,6,24,-0.0503913380716625,100.405466327691,100.35507498962
12_E034,ITA_2021_1,1,4,109,102,4,109,1.27799402058801,100.405466327691,101.683460348279
12_E035,ITA_2021_1,1,8,85,98,8,85,-0.0331220871735383,97.8152878367426,97.7821657495691
12_E035,ITA_2021_1,1,3,43,98,3,43,0.384446989997244,97.8152878367426,98.1997348267398
12_E039,ITA_2021_1,1,4,114,101,4,114,1.63961626480622,98.9968393239354,100.636455588742
12_E039,ITA_2021_1,1,6,52,98,6,52,-0.888563189809148,98.9968393239354,98.1082761341262
12_E043,ITA_2021_1,1,6,57,93,6,57,-0.351657867579661,93.4236863277216,93.0720284601419
12_E043,ITA_2021_1,1,4,119,93,4,119,-0.782730601500489,93.4236863277216,92.6409557262211
12_F002,ITA_2021_1,1,3,33,99,3,33,-0.0280966147690265,99.3343972457288,99.3063006309597
12_F002,ITA_2021_1,1,6,38,100,6,38,0.893348192788224,99.3343972457288,100.227745438517
12_F007,ITA_2021_1,1,2,107,100,2,107,0.755864630808802,99.0110617413696,99.7669263721784
12_F014,ITA_2021_1,1,8,52,100,8,52,1.07066392792558,99.0356647212968,100.106328649222
12_F014,ITA_2021_1,1,2,116,99,2,116,-0.306475915272927,99.0356647212968,98.7291888060239
12_F023,ITA_2021_1,1,6,101,95,6,101,-1.6705239628285,96.3331773131706,94.6626533503421
12_F023,ITA_2021_1,1,2,96,98,2,96,1.52043920473757,96.3331773131706,97.8536165179081
12_F040,ITA_2021_1,1,7,7,98,7,7,0.12969257184416,98.4324914373805,98.5621840092247
12_F040,ITA_2021_1,1,3,83,99,3,83,0.430437169207821,98.4324914373805,98.8629286065883
12_F045,ITA_2021_1,1,3,89,103,3,89,2.29835134847018,100.538726614812,102.837077963282
12_F045,ITA_2021_1,1,7,12,99,7,12,-1.02566566147112,100.538726614812,99.5130609533408
12_F046,ITA_2021_1,1,6,109,100,6,109,0.713113983465931,98.8846956394466,99.5978096229125
12_F052,ITA_2021_1,1,3,130,95,3,130,-1.45653788200119,96.085913097408,94.6293752154068
12_F052,ITA_2021_1,1,8,120,98,8,120,1.22280169265056,96.085913097408,97.3087147900585
12_F054,ITA_2021_1,1,7,10,98,7,10,0.462773468809246,98.0724737972795,98.5352472660888
12_F054,ITA_2021_1,1,4,58,98,4,58,-0.0244405303407262,98.0724737972795,98.0480332669388
12_I002,ITA_2021_1,1,4,78,98,4,78,0.279190934632709,97.6020679455109,97.8812588801436
12_I003,ITA_2021_1,1,5,124,101,5,124,1.26851102039338,99.2080495951789,100.476560615572
12_I003,ITA_2021_1,1,4,95,99,4,95,-0.446003847472042,99.2080495951789,98.7620457477069
12_I005,ITA_2021_1,1,5,35,96,5,35,-1.0054812871081,97.2362568074427,96.2307755203346
12_I005,ITA_2021_1,1,7,26,98,7,26,1.16091543317445,97.2362568074427,98.3971722406171
12_I010,ITA_2021_1,1,5,34,98,5,34,0.372613975746845,97.8782159402,98.2508299159469
12_I037,ITA_2021_1,1,4,96,99,4,96,0.317299252115049,98.4487900266726,98.7660892787876
12_I037,ITA_2021_1,1,6,99,99,6,99,0.248344430036937,98.4487900266726,98.6971344567095
12_I049,ITA_2021_1,1,6,114,99,6,114,0.442416596917894,98.0845446320361,98.526961228954
12_I056,ITA_2021_1,1,3,99,99,3,99,0.510776458585113,98.2866086891625,98.7973851477476
12_I059,ITA_2021_1,1,6,96,93,6,96,-0.609133347848072,93.343382150591,92.734248802743
12_I059,ITA_2021_1,1,4,92,93,4,92,-0.552422656705744,93.343382150591,92.7909594938853
12_I062,ITA_2021_1,1,8,38,98,8,38,-0.251471509539968,98.4835703267933,98.2320988172534
12_I062,ITA_2021_1,1,3,31,99,3,31,0.82888164109805,98.4835703267933,99.3124519678914
12_J001,ITA_2021_1,1,7,11,99,7,11,-1.00340614881837,100.516367520211,99.5129613713923
12_J001,ITA_2021_1,1,5,83,103,5,83,2.26852757804853,100.516367520211,102.784895098259
12_J004,ITA_2021_1,1,5,127,100,5,127,-0.859218848842431,100.327156472711,99.4679376238687
12_J004,ITA_2021_1,1,3,24,102,3,24,2.06032869077269,100.327156472711,102.387485163484
12_J011,ITA_2021_1,1,8,69,95,8,69,-0.466978257129952,95.396475796649,94.9294975395191
12_J013,ITA_2021_1,1,3,51,95,3,51,-0.453329083593786,95.5713079655346,95.1179788819409
12_J013,ITA_2021_1,1,6,110,96,6,110,0.0454979259032058,95.5713079655346,95.6168058914378
12_J015,ITA_2021_1,1,2,111,103,2,111,0.45700139248396,102.316534578712,102.773535971196
12_J015,ITA_2021_1,1,8,87,104,8,87,1.41713072794471,102.316534578712,103.733665306657
12_J019,ITA_2021_1,1,6,60,100,6,60,0.82185247174705,99.2061143721948,100.027966843942
12_J028,ITA_2021_1,1,1,26,99,1,26,0.229921715960558,99.2041812652621,99.4341029812227
12_J028,ITA_2021_1,1,8,80,100,8,80,0.591276770489088,99.2041812652621,99.7954580357512
12_J029,ITA_2021_1,1,8,63,106,8,63,2.67504311812172,103.298437080598,105.97348019872
12_J029,ITA_2021_1,1,2,99,103,2,99,-0.468725649372715,103.298437080598,102.829711431226
12_J031,ITA_2021_1,1,1,10,95,1,10,-0.314913262264639,95.8459628064238,95.5310495441591
12_K001,ITA_2021_1,1,6,63,101,6,63,2.04801558024502,98.9456898306662,100.993705410911
12_K001,ITA_2021_1,1,3,129,98,3,129,-1.31426678159438,98.9456898306662,97.6314230490718
12_K016,ITA_2021_1,1,4,129,98,4,129,0.0626301736336217,97.4861924381117,97.5488226117453
12_K016,ITA_2021_1,1,5,101,98,5,101,0.177359164391291,97.4861924381117,97.663551602503
12_K018,ITA_2021_1,1,8,42,100,8,42,0.865216334495202,99.3342930698382,100.199509404333
12_K023,ITA_2021_1,1,8,105,96,8,105,-0.796402338857561,96.2929472995694,95.4965449607118
12_K023,ITA_2021_1,1,4,72,97,4,72,0.632707450376401,96.2929472995694,96.9256547499458
12_K024,ITA_2021_1,1,5,123,96,5,123,0.00117856434633268,95.5128761739032,95.5140547382495
12_K024,ITA_2021_1,1,3,59,95,3,59,-0.428777657263751,95.5128761739032,95.0840985166394
12_K044,ITA_2021_1,1,6,42,99,6,42,0.600657556297961,98.5941330666587,99.1947906229566
12_K044,ITA_2021_1,1,3,131,99,3,131,0.0141568207762646,98.5941330666587,98.6082898874349
12_K049,ITA_2021_1,1,3,94,102,3,94,0.591512978791911,101.25406505244,101.845578031232
12_K049,ITA_2021_1,1,9,124,103,9,124,0.923177334546651,101.25406505244,102.177242386987
12_L001,ITA_2021_1,1,4,110,95,4,110,-0.523191581989906,95.2303155352215,94.7071239532316
12_L012,ITA_2021_1,1,6,116,100,6,116,1.42595431164234,98.0821281018462,99.5080824134886
12_L012,ITA_2021_1,1,3,58,97,3,58,-0.984355245916561,98.0821281018462,97.0977728559297
12_L013,ITA_2021_1,1,5,112,98,5,112,-0.152610521949953,97.7632820166603,97.6106714947103
12_L013,ITA_2021_1,1,3,38,98,3,38,0.486341446322982,97.7632820166603,98.2496234629832
12_L018,ITA_2021_1,1,6,45,100,6,45,0.860456861330931,99.3202246028478,100.180681464179
12_L021,ITA_2021_1,1,4,67,92,4,67,-0.691450022472026,92.6543013159112,91.9628512934391
12_L021,ITA_2021_1,1,6,72,92,6,72,-0.703227454579505,92.6543013159112,91.9510738613316
12_N021,ITA_2021_1,1,8,83,98,8,83,0.666679186630915,97.0790552532357,97.7457344398666
12_N021,ITA_2021_1,1,1,12,96,1,12,-0.564427564226705,97.0790552532357,96.514627689009
12_N034,ITA_2021_1,1,3,62,101,3,62,1.70919456972797,99.337100897498,101.046295467226
12_N034,ITA_2021_1,1,5,125,99,5,125,-0.843028325025443,99.337100897498,98.4940725724726
12_N039,ITA_2021_1,1,8,65,100,8,65,0.962903275543042,99.0077233581834,99.9706266337264
12_N039,ITA_2021_1,1,2,106,99,2,106,-0.208168046054254,99.0077233581834,98.7995553121291
12_N041,ITA_2021_1,1,6,112,95,6,112,-0.555172974431045,95.1357821386989,94.5806091642678
12_N046,ITA_2021_1,1,3,52,94,3,52,-0.411557948474339,94.533854646082,94.1222966976077
12_N046,ITA_2021_1,1,6,44,94,6,44,-0.347251836551024,94.533854646082,94.186602809531
12_N052,ITA_2021_1,1,6,69,93,6,69,-0.181554896055943,93.1451399954002,92.9635850993443
12_N052,ITA_2021_1,1,3,55,92,3,55,-1.04706799064479,93.1451399954002,92.0980720047554
12_N054,ITA_2021_1,1,2,95,95,2,95,-0.487342603576295,95.3362810805782,94.8489384770019
12_N057,ITA_2021_1,1,7,83,98,7,83,0.268469063274239,97.5703753005307,97.8388443638049
12_N062,ITA_2021_1,1,3,60,93,3,60,-0.816942055406756,93.8592063746026,93.0422643191958
12_N062,ITA_2021_1,1,6,102,94,6,102,-0.170106552336804,93.8592063746026,93.6890998222658
12_N063,ITA_2021_1,1,8,98,94,8,98,-0.326028147574448,93.9355950615236,93.6095669139492
12_N063,ITA_2021_1,1,1,45,93,1,45,-0.635177565865746,93.9355950615236,93.3004174956579
12_O010,ITA_2021_1,1,5,104,107,5,104,1.27909426139713,105.380394362024,106.659488623421
12_O010,ITA_2021_1,1,3,65,107,3,65,1.63156574990525,105.380394362024,107.011960111929
12_O011,ITA_2021_1,1,8,88,96,8,88,0.681621877604982,95.0471024768968,95.7287243545018
12_O011,ITA_2021_1,1,2,109,94,2,109,-1.26679587992621,95.0471024768968,93.7803065969707
12_O014,ITA_2021_1,1,6,50,103,6,50,1.60444448450092,101.519368280487,103.123812764988
12_O017,ITA_2021_1,1,8,86,100,8,86,-0.0693378876968609,99.8096378504097,99.7402999627129
12_O017,ITA_2021_1,1,2,86,101,2,86,1.09536710453325,99.8096378504097,100.905004954943
12_O026,ITA_2021_1,1,5,120,99,5,120,0.515895379206086,98.0218282069116,98.5377235861177
12_O026,ITA_2021_1,1,3,76,98,3,76,-0.0946962427644138,98.0218282069116,97.9271319641472
12_O056,ITA_2021_1,1,6,107,96,6,107,0.481540290482087,95.1134358485938,95.5949761390758
12_O056,ITA_2021_1,1,3,61,94,3,61,-1.04427319082005,95.1134358485938,94.0691626577737
12_O061,ITA_2021_1,1,3,54,93,3,54,-0.94421267061864,94.0595039089323,93.1152912383137
12_O061,ITA_2021_1,1,6,55,94,6,55,0.0249262959693226,94.0595039089323,94.0844302049016
12_O063,ITA_2021_1,1,5,108,99,5,108,0.550648000965211,98.0586527285179,98.6093007294831
12_O063,ITA_2021_1,1,4,68,98,4,68,-0.116990838891468,98.0586527285179,97.9416618896264
12_O072,ITA_2021_1,1,3,80,95,3,80,-1.10691493216812,96.0038773351561,94.8969624029879
12_O072,ITA_2021_1,1,6,84,97,6,84,0.845425398461998,96.0038773351561,96.8493027336181
12_O074,ITA_2021_1,1,7,79,100,7,79,-0.167960977582382,100.089300077672,99.9213391000897
12_O074,ITA_2021_1,1,3,25,101,3,25,1.28860212808503,100.089300077672,101.377902205757
12_P001,ITA_2021_1,1,5,30,99,5,30,0.625008483935432,98.6242656991852,99.2492741831206
12_P002,ITA_2021_1,1,8,44,100,8,44,-0.67666958596196,100.867502399782,100.19083281382
12_P002,ITA_2021_1,1,2,80,103,2,80,2.06058270994167,100.867502399782,102.928085109723
12_P018,ITA_2021_1,1,8,115,103,8,115,1.48807039096343,100.889386837166,102.377457228129
12_P018,ITA_2021_1,1,2,105,101,2,105,-0.0967535894888982,100.889386837166,100.792633247677
12_P025,ITA_2021_1,1,8,49,98,8,49,0.0243165224993192,98.1236921645968,98.1480086870961
12_P025,ITA_2021_1,1,1,4,98,1,4,0.431343992948925,98.1236921645968,98.5550361575457
12_P027,ITA_2021_1,1,5,36,95,5,36,-0.447518788003379,95.6630244392256,95.2155056512222
12_P027,ITA_2021_1,1,6,95,96,6,95,0.0707160355783856,95.6630244392256,95.733740474804
12_P029,ITA_2021_1,1,8,104,100,8,104,0.69327031024298,98.8260399748225,99.5193102850655
12_P034,ITA_2021_1,1,4,12,98,4,12,0.438257977335809,98.0722522206077,98.5105101979435
12_P055,ITA_2021_1,1,5,43,94,5,43,-0.0869539531511521,94.2229006513218,94.1359466981707
12_P055,ITA_2021_1,1,7,118,94,7,118,-0.777054016889849,94.2229006513218,93.445846634432
12_P056,ITA_2021_1,1,6,93,93,6,93,-5.17513342838294,97.9389480940667,92.7638146656838
12_P056,ITA_2021_1,1,5,9,103,5,9,5.56829357001462,97.9389480940667,103.507241664081
1218,ITA_2021_1,1,2,43,106,2,43,2.38703990559037,103.832632263435,106.219672169025
1236,ITA_2021_1,1,8,108,98,8,108,2.16118018269187,95.2861504739966,97.4473306566885
1236,ITA_2021_1,1,4,126,93,4,126,-2.66548236522524,95.2861504739966,92.6206681087714
13_10,ITA_2021_1,1,8,119,95,8,119,0.129091196597145,94.2036577567154,94.3327489533125
13_10,ITA_2021_1,1,3,44,93,3,44,-0.999609189410663,94.2036577567154,93.2040485673047
13_109,ITA_2021_1,1,4,40,93,4,40,0.12221931167295,93.069072597802,93.1912919094749
13_109,ITA_2021_1,1,5,102,92,5,102,-1.37657639796937,93.069072597802,91.6924961998326
